"id","isrc","name","popularity","duration_ms","disc_number","track_number","spotify_external_url","preview_url","api_href"
"6HnQUlEQALMqXeP2Mf422S","JPM201900169","ギョームに負けるな","1","94826","1","18","https://open.spotify.com/track/6HnQUlEQALMqXeP2Mf422S","https://p.scdn.co/mp3-preview/cfd9c5be2cbb2aa0c96cfec2b108f7b5e62320a2?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/6HnQUlEQALMqXeP2Mf422S"
"4iBSIKk0wUXHuF1goxTPOR","JPM201900170","月明かりの下で","1","81866","1","19","https://open.spotify.com/track/4iBSIKk0wUXHuF1goxTPOR","https://p.scdn.co/mp3-preview/826b005ef86454cdaf6aef3afd0dbabb2e016036?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/4iBSIKk0wUXHuF1goxTPOR"
"0wlbggIi91kLO3vDA3kM9V","JPM201900171","凱旋","1","78640","1","20","https://open.spotify.com/track/0wlbggIi91kLO3vDA3kM9V","https://p.scdn.co/mp3-preview/8c7e12648597667f24c4ef1f786a91a022999556?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/0wlbggIi91kLO3vDA3kM9V"
"1WXdpHJCfvp2Fnuqt5tt3A","JPM201900172","クリスのパレード","1","62893","1","21","https://open.spotify.com/track/1WXdpHJCfvp2Fnuqt5tt3A","https://p.scdn.co/mp3-preview/4e8c777fad1241d349a85db66ff78fe2cc69b23c?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/1WXdpHJCfvp2Fnuqt5tt3A"
"1WjLAZOdZdUG15iod6xVNR","JPM201900173","評議会","1","104600","1","22","https://open.spotify.com/track/1WjLAZOdZdUG15iod6xVNR","https://p.scdn.co/mp3-preview/8ef2617119e065b30afd7743b4f4e798856c52db?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/1WjLAZOdZdUG15iod6xVNR"
"5VnQDCH9uFKdVB9CBVMJWz","JPM201900174","会話1","1","75106","1","23","https://open.spotify.com/track/5VnQDCH9uFKdVB9CBVMJWz","https://p.scdn.co/mp3-preview/819bc8b7ae166b6cf3aade24e4b2578dfd676dec?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/5VnQDCH9uFKdVB9CBVMJWz"
"3A2CjAVwXC3z1jqi0i15zz","JPM201900175","聖堂","1","116800","1","24","https://open.spotify.com/track/3A2CjAVwXC3z1jqi0i15zz","https://p.scdn.co/mp3-preview/85329ec8710fca7f96524158f4aa470f34449293?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/3A2CjAVwXC3z1jqi0i15zz"
"42yizgFfv5ApGwBeiX806z","JPM201900176","輝く草原","1","170026","1","25","https://open.spotify.com/track/42yizgFfv5ApGwBeiX806z","https://p.scdn.co/mp3-preview/178e682a7724a9986dfb41109c2e43b228eb75f9?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/42yizgFfv5ApGwBeiX806z"
"2XVmVX1TxMokfUy21vNBaY","JPM201900177","あゆみ寄り","1","111866","1","26","https://open.spotify.com/track/2XVmVX1TxMokfUy21vNBaY","https://p.scdn.co/mp3-preview/2d61af2624b2cf9410837323e51239d0a39e8b88?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/2XVmVX1TxMokfUy21vNBaY"
"6kBZR0aBmka0Wq4xm6EDxf","JPM201900178","カラヤに急げ!","1","123840","1","27","https://open.spotify.com/track/6kBZR0aBmka0Wq4xm6EDxf","https://p.scdn.co/mp3-preview/9f32e48bdbca9b933d8d3a10c6b91bca2b905c56?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/6kBZR0aBmka0Wq4xm6EDxf"
"1oaD45LOqGJdnYFO0mxy7i","JPM201900179","カラヤ炎上","1","82266","1","28","https://open.spotify.com/track/1oaD45LOqGJdnYFO0mxy7i","https://p.scdn.co/mp3-preview/5840fdb72776c05f5d9b14c02068db752345ba97?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/1oaD45LOqGJdnYFO0mxy7i"
"1NgU7OT8J9uWFT8n6c52wZ","JPM201900180","悲しみ","1","95626","1","29","https://open.spotify.com/track/1NgU7OT8J9uWFT8n6c52wZ","https://p.scdn.co/mp3-preview/bd11a1fa707ea397dc431934c5ea68af7a3a547b?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/1NgU7OT8J9uWFT8n6c52wZ"
"4zFXGFw1s8o4emT17xUdGS","JPM201900181","行く手を阻む者","3","183866","1","30","https://open.spotify.com/track/4zFXGFw1s8o4emT17xUdGS","https://p.scdn.co/mp3-preview/a20242f984dcfaa4006d92bd0c29e1dfeb080835?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/4zFXGFw1s8o4emT17xUdGS"
"6ZZT4J4TLdIPCjb3pxEuPs","JPM201900182","緑の墓標","1","144933","1","31","https://open.spotify.com/track/6ZZT4J4TLdIPCjb3pxEuPs","https://p.scdn.co/mp3-preview/43610acba1f5e0e0177b714de6836bb72e378a86?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/6ZZT4J4TLdIPCjb3pxEuPs"
"50TYNc46MIeRvdqsfgobwc","JPM201900183","あひるぼっこ","3","157640","1","32","https://open.spotify.com/track/50TYNc46MIeRvdqsfgobwc","https://p.scdn.co/mp3-preview/3f0e72a478fa0b40c0bc6b164b0b6e86899efaa6?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/50TYNc46MIeRvdqsfgobwc"
"4BZvNcOZozYfIBKooOXT8V","JPM201900184","会話2","1","109600","1","33","https://open.spotify.com/track/4BZvNcOZozYfIBKooOXT8V","https://p.scdn.co/mp3-preview/b762b7ce2786ba9b74ae6fd440316910c997c77c?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/4BZvNcOZozYfIBKooOXT8V"
"7sL3W1rYSU1NJD7l17NdeO","JPM201900185","探偵キッドのテーマ","1","48800","1","34","https://open.spotify.com/track/7sL3W1rYSU1NJD7l17NdeO","https://p.scdn.co/mp3-preview/a565e3f5166779afadbb5bbe494cea092a78a285?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/7sL3W1rYSU1NJD7l17NdeO"
"7MCdj5jtTLHcMnD55gtJ13","JPM201900186","地下回廊","1","133693","1","35","https://open.spotify.com/track/7MCdj5jtTLHcMnD55gtJ13","https://p.scdn.co/mp3-preview/249381e3780bf4226611dea6fac4d676e1fa8835?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/7MCdj5jtTLHcMnD55gtJ13"
"6tkMFg95X1TzTsYw1oPdJ7","JPM201900187","風のざわめき","1","102640","1","36","https://open.spotify.com/track/6tkMFg95X1TzTsYw1oPdJ7","https://p.scdn.co/mp3-preview/a5870e74b5bad292347ee1fe2a4080d9c974bc6e?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/6tkMFg95X1TzTsYw1oPdJ7"
"45mf8xL07hFV3QTQjO22Yh","JPM201900188","突然の戦い","1","75800","1","37","https://open.spotify.com/track/45mf8xL07hFV3QTQjO22Yh","https://p.scdn.co/mp3-preview/4a4e89f28d4b6ea76d07aa2948232b9a2b2c318a?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/45mf8xL07hFV3QTQjO22Yh"
"5ZxMtYWpKZEteuVJAHEDfa","JPM201900189","大空洞","1","94933","1","38","https://open.spotify.com/track/5ZxMtYWpKZEteuVJAHEDfa","https://p.scdn.co/mp3-preview/99493312a2c5708826bb91b4e33952090d0862fe?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/5ZxMtYWpKZEteuVJAHEDfa"
"4uzpXPH12sLI1uWPHo9jDD","JPM201900190","再会","1","55933","1","39","https://open.spotify.com/track/4uzpXPH12sLI1uWPHo9jDD","https://p.scdn.co/mp3-preview/881ad906c3acdb6d2e7084b8cb84095ca5e18d89?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/4uzpXPH12sLI1uWPHo9jDD"
"5QGgcf7KvZnJLtIBMNj0wv","JPM201900191","会話3","1","110760","1","40","https://open.spotify.com/track/5QGgcf7KvZnJLtIBMNj0wv","https://p.scdn.co/mp3-preview/e6393e2895a76fb99e2cc7b9c0f1d1a126102327?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/5QGgcf7KvZnJLtIBMNj0wv"
"5sGlXFVe3zMtksbyoWMzVc","JPM201900192","回想","1","45240","1","41","https://open.spotify.com/track/5sGlXFVe3zMtksbyoWMzVc","https://p.scdn.co/mp3-preview/e24af377c630eaca3556177825fcc016473bc0ef?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/5sGlXFVe3zMtksbyoWMzVc"
"1Gc3juQCV0XZERYPmha6ze","JPM201900193","楽しい牧場","1","61426","1","42","https://open.spotify.com/track/1Gc3juQCV0XZERYPmha6ze","https://p.scdn.co/mp3-preview/be14e67103093389cd036d8f57afddc5fb98aaf9?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/1Gc3juQCV0XZERYPmha6ze"
"2W8XlmrmCEadkzWE4htZKm","JPM201900194","カードでGO ! !","1","59506","1","43","https://open.spotify.com/track/2W8XlmrmCEadkzWE4htZKm","https://p.scdn.co/mp3-preview/317651738205cd8568aaf1a6dfece0e58b581ea6?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/2W8XlmrmCEadkzWE4htZKm"
"0xDjOnZXcyWhp3nykhQB6Y","JPM201900195","豊穣祭","1","115826","2","1","https://open.spotify.com/track/0xDjOnZXcyWhp3nykhQB6Y","https://p.scdn.co/mp3-preview/15b78a687f2b4f9f688aa3842831dded0ff2b81b?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/0xDjOnZXcyWhp3nykhQB6Y"
"7zzU2Ibafcz5wRhiYaTA4t","JPM201900196","ピンチ2","1","57840","2","2","https://open.spotify.com/track/7zzU2Ibafcz5wRhiYaTA4t","https://p.scdn.co/mp3-preview/00ad95d5faed8ff8641622a781321c0a9109abdc?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/7zzU2Ibafcz5wRhiYaTA4t"
"1SOf7URWKJ7raiRAZF3MMa","JPM201900197","火花を散らして","2","92760","2","3","https://open.spotify.com/track/1SOf7URWKJ7raiRAZF3MMa","https://p.scdn.co/mp3-preview/6081c5a975f7ff46610efb0b53f0b69a760fde41?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/1SOf7URWKJ7raiRAZF3MMa"
"3IoBNfTwKkfxW7ziAzQIlm","JPM201900198","夕焼けのメロディ","1","194933","2","4","https://open.spotify.com/track/3IoBNfTwKkfxW7ziAzQIlm","https://p.scdn.co/mp3-preview/9cc078a72231f534db940faffe1be48a42c8aa24?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/3IoBNfTwKkfxW7ziAzQIlm"
"3VtZ1DdbuBJNHhGSfD6rSm","JPM201900199","明るい農村","4","173466","2","5","https://open.spotify.com/track/3VtZ1DdbuBJNHhGSfD6rSm","https://p.scdn.co/mp3-preview/3227c6a3d099e9e9106490add39df89c46d07510?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/3VtZ1DdbuBJNHhGSfD6rSm"
"1rhOy83Ld5TwaKux3BDQ8d","JPM201900200","緊迫2","1","55106","2","6","https://open.spotify.com/track/1rhOy83Ld5TwaKux3BDQ8d","https://p.scdn.co/mp3-preview/8d7b79392bc5c7fe800e2bbfb08fe253119b7f82?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/1rhOy83Ld5TwaKux3BDQ8d"
"2jHwCaloUFrPQg6lCwdEnS","JPM201900201","馬蹄のどよめき","2","129266","2","7","https://open.spotify.com/track/2jHwCaloUFrPQg6lCwdEnS","https://p.scdn.co/mp3-preview/64d79f51699519331d1ed8ad02f90e29dfa1b1f4?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/2jHwCaloUFrPQg6lCwdEnS"
